Date,Close,High,Low,Open,Volume
2021-09-22,10.559552192687988,10.699357611032587,10.271383306591284,10.696504927896752,1399500
2021-09-23,10.38551139831543,10.628029762916576,10.299915657025556,10.613764168833285,705000
2021-09-24,10.220026969909668,10.519608784889245,10.185789328070719,10.519608784889245,1672000
2021-09-27,9.991774559020996,10.214320871333172,9.903326135422416,10.157257407346831,1892000
2021-09-28,9.991774559020996,9.991774559020996,9.991774559020996,9.991774559020996,0
2021-09-29,9.98321533203125,10.100194942390457,9.814878713378242,10.028865885137403,1246000
2021-09-30,9.986065864562988,10.057394906452723,9.943268004071225,9.983213181781112,1800000
2021-10-01,10.105897903442383,10.142989309134856,9.957534457462048,10.05739467848627,1097000
2021-10-04,10.051690101623535,10.182935299018624,9.757814749109537,9.757814749109537,1831500
2021-10-05,9.95182991027832,10.071662198465745,9.914738497479599,10.068809515201993,1371500
2021-10-06,9.86623477935791,10.040276748180958,9.843408960787386,9.986067061668363,1337500
2021-10-07,9.860527992248535,10.000332316896957,9.820582811096946,9.871939812754093,911500
2021-10-08,9.692192077636719,9.957536242079403,9.560945792832129,9.957536242079403,1901000
2021-10-11,9.35551929473877,9.732136625302166,9.338399929387696,9.732136625302166,1701500
2021-10-12,9.09017562866211,9.415435969840663,8.773474426442437,9.415435969840663,15661000
2021-10-13,8.974783897399902,9.211974541325292,8.814519899232046,9.183126972746386,1573000
2021-10-14,9.179922103881836,9.195948871359601,8.917089230833176,8.974784371035792,1134500
2021-10-15,9.247232437133789,9.295311512339687,9.167100441337757,9.231205671159417,792500
2021-10-18,9.147870063781738,9.2600543826701,9.102995724867709,9.135048649418106,1125500
2021-10-19,9.147870063781738,9.147870063781738,9.147870063781738,9.147870063781738,0
2021-10-20,9.045300483703613,9.359418407220579,8.97478453955339,9.23120671042573,1714500
2021-10-21,8.705541610717773,9.070943384596022,8.654257172677273,9.070943384596022,2280500
2021-10-22,8.535659790039062,8.734387405510857,8.493991421872943,8.715155898000232,1196000
2021-10-25,8.535659790039062,8.734387405510857,8.606176336509023,8.734387405510857,686000
2021-10-26,8.753619194030762,8.76644060702184,8.657461042032162,8.731182332654997,543500
2021-10-27,8.872215270996094,8.894652133515505,8.811314778901512,8.811314778901512,1386500
2021-10-28,8.891447067260742,8.952347561322155,8.862599496987372,8.926705344563455,1238000
2021-10-29,8.974783897399902,9.022862974578532,8.833751407831771,8.910678053589304,897000
2021-11-01,9.20235824584961,9.26005338153095,9.054915664760514,9.054915664760514,1074500
2021-11-02,9.099790573120117,9.263259941730254,9.08696976983079,9.263259941730254,671000
2021-11-03,9.131842613220215,9.211974612926982,9.054915966864755,9.054915966864755,476500
2021-11-04,9.154278755187988,9.228000653751357,9.077352114884059,9.228000653751357,1340000
2021-11-05,9.135049819946289,9.21518183591073,9.102996891288761,9.21518183591073,1029000
2021-11-08,9.173511505126953,9.211974522246743,9.135047876648528,9.151074031888669,613500
2021-11-09,9.12222671508789,9.199153974167467,9.08055834349855,9.199153974167467,758000
2021-11-10,9.170305252075195,9.25364259613639,9.102994061681756,9.102994061681756,706000
2021-11-11,9.163896560668945,9.195949486409594,9.119022831447264,9.119022831447264,282000
2021-11-12,9.135049819946289,9.167102748603819,9.090176086641007,9.14146052794955,497000
2021-11-15,9.077352523803711,9.17351128703436,9.05812101570103,9.135047659470377,476000
2021-11-16,9.756872177124023,9.756872177124023,9.199153548439034,9.25364333113945,5521500
2021-11-17,9.897904396057129,10.112658181055089,9.846619964836002,9.90110974942828,3784500
2021-11-18,10.029321670532227,10.128685181898776,9.878673115401144,10.019705610196628,1766500
2021-11-19,9.96842098236084,10.106248121009036,9.856236059412867,10.093426707479601,1175000
2021-11-22,9.869057655334473,9.936368243532051,9.711998393489477,9.776104239604114,1075500
2021-11-23,9.711997985839844,9.936367826464759,9.683150417434966,9.933162473157703,1377500
2021-11-24,9.981241226196289,10.417159480074147,9.846619448460986,9.952393658727393,3223500
