Date,Close,High,Low,Open,Volume
2021-09-22,76.62574768066406,77.77016894837118,74.73523359643701,77.77016894837118,1245741
2021-09-23,76.31595611572266,77.1379194823895,75.87336342530115,77.1379194823895,187765
2021-09-24,76.12625122070312,76.50561695155125,75.43074657683205,76.44239013372606,290086
2021-09-27,75.16517639160156,76.50560694408408,74.60877371406546,76.50560694408408,785387
2021-09-28,75.16517639160156,75.16517639160156,75.16517639160156,75.16517639160156,0
2021-09-29,74.07135772705078,75.84173297128977,73.66037612295862,75.84173297128977,1638167
2021-09-30,74.96285247802734,75.24105624645107,73.3442228957002,74.18515350560162,2127141
2021-10-01,74.50130462646484,75.5255917167088,74.00812864614035,74.60879070958224,506091
2021-10-04,74.84272003173828,75.20943746561225,72.80678487696024,72.80678487696024,756651
2021-10-05,75.87967681884766,76.30330188029112,74.29265784108291,74.92493578015596,1526479
2021-10-06,77.08732604980469,77.44772428621472,75.24107560447246,76.44240466713858,1925997
2021-10-07,78.04206848144531,78.78183253393043,76.03774851405313,77.42243396062574,2340805
2021-10-08,78.22541809082031,78.81343669718282,76.89131141212577,78.64904310188328,670597
2021-10-11,77.82076263427734,78.46568394941339,77.58681808205581,78.46568394941339,255409
2021-10-12,79.49628448486328,80.60908986362422,76.88497426198933,78.39611771482743,1539298
2021-10-13,77.25804901123047,80.93158258327709,76.50563666075412,79.496313670917,1418439
2021-10-14,80.83039855957031,81.24770425878258,77.20112502741786,77.25803254271825,1499969
2021-10-15,81.87997436523438,83.46066885104972,79.8313956623088,80.33089569869405,2167101
2021-10-18,82.2087631225586,84.02339734036211,80.74187398017993,82.81574441418215,638094
2021-10-19,82.2087631225586,82.2087631225586,82.2087631225586,82.2087631225586,0
2021-10-20,84.3268814086914,85.35749724044383,80.99478457393832,81.55751139205618,2254113
2021-10-21,88.59476470947266,90.64966761654867,83.77681082694536,84.3964403867737,6530942
2021-10-22,89.94152069091797,90.41572906011437,87.57047884493595,87.66531665965763,2330869
2021-10-25,89.94152069091797,90.09959014731677,88.51889558332876,89.94152069091797,464348
2021-10-26,87.81707000732422,89.4356997561149,87.57048203227866,88.20275988088717,1419992
2021-10-27,88.79077911376953,90.41573791564257,88.5252235587457,90.41573791564257,831425
2021-10-28,89.98580169677734,90.09960709585118,87.26067565169473,87.89295359622702,1420966
2021-10-29,89.79981994628906,91.05675240028559,87.85671241797162,89.68439246633685,1112881
2021-11-01,89.12644958496094,91.64030431166974,88.82504260993132,90.74250254688279,623264
2021-11-02,89.81904602050781,90.10121509249619,89.1392804117934,90.08838655686793,4007890
2021-11-03,87.64505767822266,90.90281036318197,87.24746121569149,89.78055344511799,1912449
2021-11-04,87.71561431884766,88.40179907251883,87.20899970399658,87.53605396533294,476272
2021-11-05,89.32524871826172,89.71002649852129,86.90117414442058,88.27353387556506,953663
2021-11-08,88.65830993652344,89.71643413375949,87.69637528983422,89.13927725986805,432720
2021-11-09,86.90760040283203,89.29319935054849,86.50999405467512,89.29319935054849,4079560
2021-11-10,86.83062744140625,87.78615268287332,86.58052483260681,87.78615268287332,3771742
2021-11-11,86.51641082763672,87.79257129006896,86.08032866740874,87.79257129006896,437342
2021-11-12,85.83023071289062,87.85670897644123,85.61219451353945,86.50999638457756,1213978
2021-11-15,86.92683410644531,87.77975071232112,85.06708782040967,87.21541255858537,1894571
2021-11-16,87.88876342773438,88.01701942247294,86.2534725852285,86.2534725852285,1260174
2021-11-17,88.40180206298828,89.52405920307183,87.60018982007148,88.49799161801603,2906273
2021-11-18,89.00460052490234,89.45992055512575,87.8566961724174,88.94688679559806,1366743
2021-11-19,89.77416229248047,90.64631680866509,88.63266723552928,88.63266723552928,9707962
2021-11-22,90.44751739501953,92.98702954183493,89.46634469371298,91.38380489456192,4008696
2021-11-23,89.68439483642578,91.06316418281742,88.69680292819224,91.06316418281742,1588647
2021-11-24,91.08879852294922,91.5890135674343,87.86311162464672,90.42186143914537,1967508
2021-11-25,89.49840545654297,91.09522062646766,88.88918208635366,91.09522062646766,1641771
2021-11-26,90.0755615234375,90.9220588950507,88.53646027048774,89.45991906519662,3706110
2021-11-29,92.15335083007812,92.85877358947467,88.62625660370884,89.78058030758194,2397487
2021-11-30,90.58218383789062,94.20546727728396,88.50440137263355,92.66637567840847,20844716
2021-12-01,92.27519226074219,92.85876834827647,90.70403415110123,91.39020917350585,1819137
2021-12-02,89.67797088623047,92.2816061293121,87.92725232369396,91.14653013250297,1382287
2021-12-03,92.21746826171875,92.98701400678284,88.49798574438643,90.35772211040008,1937176
2021-12-06,90.31925964355469,92.98702775379222,89.20342157310535,92.82670529214775,1958728
2021-12-07,89.75492095947266,91.06314779122062,89.29960091498218,91.06314779122062,311337
2021-12-08,91.00542449951172,91.25552709336418,89.20340199184339,90.90281579810959,1140999
2021-12-09,90.5308837890625,91.6723788993787,88.7865746751466,91.005441784202,418338
2021-12-10,89.85110473632812,91.05673256371045,89.07513985512243,91.05673256371045,362793
2021-12-13,88.01702117919922,91.3837924811358,87.21540896445241,90.42185782343962,5825167
2021-12-14,88.13888549804688,88.81865122698692,87.25390230398145,88.49800627670899,1024767
2021-12-15,88.24788665771484,89.10080323587695,87.5681210593329,89.05590825451321,1090914
2021-12-16,86.56770324707031,88.81862665252203,85.97129871620761,88.6839515051322,1440490
2021-12-17,86.45868682861328,87.66430487722828,85.93923392325297,87.66430487722828,764216
2021-12-20,86.02263641357422,87.40782510093874,85.77253371602022,87.20902677535842,392961
2021-12-21,86.07392120361328,86.89477139783102,85.93283665910964,86.89477139783102,120692
