Date,Close,High,Low,Open,Volume
2021-09-08,7.4505181312561035,7.455488570731652,7.30637870451558,7.390874279571114,1061500
2021-09-09,7.574775218963623,7.589686535313178,7.356081126581936,7.36105156536512,1155000
2021-09-10,7.6095685958862305,7.694063693819541,7.460458735167295,7.604598156593924,1141000
2021-09-13,7.470398426055908,7.609567868901778,7.470398426055908,7.515131427398714,298500
2021-09-14,7.341170787811279,7.530042734456768,7.281526466335988,7.455488043623399,491500
2021-09-15,7.346141338348389,7.450518198237282,7.291467925647426,7.425666474643316,370000
2021-09-16,7.301407337188721,7.415725060563033,7.286496494664119,7.346140338769663,255500
2021-09-17,7.286496162414551,7.380932600114237,7.256674478725157,7.356080881034998,402000
2021-09-20,7.197030544281006,7.306377829613294,7.192060579407784,7.286496548098982,342000
2021-09-21,7.197030544281006,7.197030544281006,7.197030544281006,7.197030544281006,0
2021-09-22,6.903781890869141,7.2069715581918805,6.759642478665589,7.008158739292895,1846500
2021-09-23,6.809345722198486,7.01312898832595,6.78449400032771,6.958455579415977,1031000
2021-09-24,6.699997901916504,6.819286062686078,6.675146656013011,6.809345185118975,1400000
2021-09-27,6.655264854431152,6.759641690687598,6.585680138924491,6.759641690687598,648000
2021-09-28,6.655264854431152,6.655264854431152,6.655264854431152,6.655264854431152,0
2021-09-29,6.6204729080200195,6.958455167855275,6.4663930947472235,6.898811323297373,1130000
2021-09-30,6.953484535217285,6.998217535891029,6.610532320063802,6.610532320063802,1062000
2021-10-01,6.968395709991455,7.008158271114926,6.759642027089675,6.834196710694403,247500
2021-10-04,7.092654228210449,7.107565070962913,6.859048813055169,6.859048813055169,308500
2021-10-05,7.132417678833008,7.331230520288806,7.037981223636101,7.037981223636101,631000
2021-10-06,6.998218536376953,7.112536273776066,6.968396847669147,7.112536273776066,194500
2021-10-07,7.087684154510498,7.157268406945687,7.0180994280681395,7.0330102715889415,561500
2021-10-08,7.0180983543396,7.1075643497909695,6.963424953789927,7.1075643497909695,307500
2021-10-11,7.01312780380249,7.057860800813011,6.96342484246298,6.96342484246298,188000
2021-10-12,7.162238597869873,7.251704603908025,6.96342577779304,6.96342577779304,533500
2021-10-13,7.1572675704956055,7.281525691330648,7.132416325534288,7.231822727400899,451500
2021-10-14,7.390873432159424,7.539983281279083,7.18211973819333,7.18211973819333,4828000
2021-10-15,7.539982795715332,7.853113316499329,7.306377396271947,7.306377396271947,8723000
2021-10-18,7.500220775604248,7.579745902676431,7.385903049932625,7.455487773124359,2272500
2021-10-19,7.500220775604248,7.500220775604248,7.500220775604248,7.500220775604248,0
2021-10-20,7.644359588623047,7.674181271937488,7.554893590665506,7.564834467775059,1106500
2021-10-21,7.569804668426514,7.728855389090425,7.465428299563341,7.644359827052226,2772500
2021-10-22,7.495250701904297,7.654300963799188,7.475369419167436,7.569805393665734,971500
2021-10-25,7.495250701904297,7.71891525119578,7.515131984641158,7.654300963799188,1548500
2021-10-26,7.699034214019775,7.748737659450806,7.64436080325139,7.704004653364315,8005500
2021-10-27,7.787086486816406,7.924667523861431,7.7320543868964,7.869635423941425,2428000
2021-10-28,7.7375569343566895,7.89715089942289,7.704537258039911,7.8861441657073135,708000
2021-10-29,7.6109819412231445,7.770575902524291,7.572459423787332,7.759569693898317,1680000
2021-11-01,7.754065990447998,7.814601447336927,7.704536741707094,7.759569356936968,906500
2021-11-02,7.644001483917236,7.814601650879527,7.63299475065261,7.759569559046177,1498000
