Date,Close,High,Low,Open,Volume
2021-09-21,23.09125328063965,23.49808711809571,22.481005200219396,22.90186806749434,11734929
2021-09-22,23.098268508911133,23.38585692301294,22.803664242207656,23.077226302633658,3960940
2021-09-23,23.063199996948242,23.385859684873065,22.79665375764491,23.385859684873065,403681
2021-09-24,23.077228546142578,23.217513502648902,22.831724520728446,23.217513502648902,3996715
2021-09-27,23.00006866455078,23.287657087229608,22.84575201187692,23.140356287366664,9651571
2021-09-28,23.00006866455078,23.00006866455078,23.00006866455078,23.00006866455078,0
2021-09-29,22.49503517150879,23.14035719136642,22.375791088821483,23.14035719136642,1328985
2021-09-30,22.691434860229492,23.077226483430763,22.445933532523036,22.782622214419227,666244
2021-10-01,22.9299259185791,23.13334285919436,22.445936378688714,22.48100761912759,3078656
2021-10-04,22.69845199584961,23.147370263751654,22.60025145921653,23.147370263751654,289379
2021-10-05,22.972013473510742,23.147372354987922,22.796654592033562,22.86679707431876,737706
2021-10-06,22.880828857421875,22.972016235969555,22.83172857876493,22.972016235969555,1343348
2021-10-07,23.12632942199707,23.217514110962473,22.90187027478914,22.90187027478914,3344528
2021-10-08,23.056182861328125,23.498087951115238,22.866794965705076,23.14035704322544,1356340
2021-10-11,22.62830924987793,23.245573271749954,22.600253861974284,23.245573271749954,3166149
2021-10-12,23.21751594543457,23.322732349648483,22.586225547444027,23.000072634513472,897720
2021-10-13,23.077228546142578,24.40294118578118,22.796653281601866,23.484059736386175,6286325
2021-10-14,24.31876564025879,24.51516938475357,23.042153341980175,23.063198224889828,1682113
2021-10-15,24.69754409790039,25.146462404048318,24.20653869713953,24.550243280401382,3654431
2021-10-18,24.571285247802734,25.181536072740617,24.536214007186153,24.900960796279694,859067
2021-10-19,24.571285247802734,24.571285247802734,24.571285247802734,24.571285247802734,0
2021-10-20,24.950057983398438,25.251675431783625,24.69052762400786,24.69052762400786,2535834
2021-10-21,25.321819305419922,25.960125473788537,24.900959095242534,25.24466365163977,3664854
2021-10-22,25.588361740112305,25.70760714330773,24.69052533105124,25.251673086714405,1342753
2021-10-25,25.588361740112305,26.016237739981577,25.427031927594367,25.94609527393502,463543
2021-10-26,25.23764991760254,26.296819060845053,24.55725660078175,25.32182143155264,1791086
2021-10-27,24.466062545776367,26.128463357854354,24.23458762629349,25.53224445891999,919145
2021-10-28,25.069307327270508,25.146462988875694,24.423985240351577,24.55024385136258,407957
2021-10-29,25.504194259643555,25.60239479786931,24.725600455476524,25.041246953890724,829016
2021-11-01,25.553293228149414,26.016240510339237,25.434047812256058,25.602393494763195,810450
2021-11-02,25.251676559448242,25.70761067874385,25.188547261019064,25.553294021302765,1477577
2021-11-03,25.24466896057129,25.672542438068664,25.04125199004276,25.462112288726694,735099
2021-11-04,25.602394104003906,25.672536579188765,24.978116977261383,25.427035240277853,2278229
2021-11-05,25.258689880371094,25.77775330104806,24.978117300239823,25.532251958962707,1298744
