Date,Close,High,Low,Open,Volume
2021-09-16,4710.95849609375,4863.57104335055,4710.95849609375,4863.57104335055,360
2021-09-17,4650.36962890625,4721.179756289609,4634.63233743787,4721.179756289609,120
2021-09-20,4567.7568359375,4681.836838202395,4567.7568359375,4681.836838202395,140
2021-09-21,4650.36962890625,4721.187440513959,4650.36962890625,4721.179756289609,320
2021-09-22,4563.814453125,4630.697940800108,4537.061058054956,4571.683098733836,420
2021-09-23,4563.814453125,4563.814453125,4563.814453125,4563.814453125,0
2021-09-24,4524.4716796875,4524.4716796875,4524.4716796875,4524.4716796875,80
2021-09-27,4534.30712890625,4544.142936127305,4504.799707243085,4504.799707243085,60
2021-09-28,4534.30712890625,4534.30712890625,4534.30712890625,4534.30712890625,0
2021-09-29,4506.9013671875,4638.567501612069,4505.587364585362,4638.567501612069,140
2021-09-30,4749.35791015625,4844.915099594703,4485.12889159554,4485.12889159554,420
2021-10-01,4650.36962890625,4717.253117646864,4650.36962890625,4716.702158760984,60
2021-10-04,4650.36962890625,4650.36962890625,4650.36962890625,4650.36962890625,0
2021-10-05,4649.056640625,4681.845233077636,4563.815521319377,4563.815521319377,960
2021-10-06,4642.501953125,4642.501953125,4414.318863383794,4414.318863383794,180
2021-10-07,4657.2548828125,4673.975755675819,4563.822395153912,4642.501171462513,220
2021-10-08,4722.3681640625,4878.5607959989175,4721.187867095727,4839.21756377312,100
2021-10-11,4567.74951171875,4567.74951171875,4563.822872506043,4563.822872506043,60
2021-10-12,4548.07861328125,4563.808225294299,4426.114567423362,4426.114567423362,140
2021-10-13,4496.93115234375,4505.154041031214,4496.93115234375,4497.167058037335,60
2021-10-14,4603.158203125,4642.501435630342,4603.158203125,4634.184414594764,240
2021-10-15,4642.501953125,4642.501953125,4642.501953125,4642.501953125,60
2021-10-18,4642.501953125,4642.501953125,4642.501953125,4642.501953125,0
2021-10-19,4642.501953125,4642.501953125,4642.501953125,4642.501953125,0
