Date,Close,High,Low,Open,Volume
2021-09-13,38.417720794677734,38.631266248251244,38.33438326974531,38.57397269329818,622037
2021-09-14,38.45417404174805,38.54271716802834,37.76144587408182,38.41771487364726,1217521
2021-09-15,38.12083435058594,38.464591675301264,38.02187204216337,38.464591675301264,1113913
2021-09-16,37.93852996826172,38.2822912254417,37.78748769025955,38.126035386041515,1127669
2021-09-17,37.99062728881836,38.22500713210817,37.89687455675203,38.152088782029026,637097
2021-09-20,37.928123474121094,38.08958496448492,37.75103719098038,38.04792017499721,861447
2021-09-21,37.90727996826172,38.07395100735097,37.813527260414574,38.021867052713894,469044
2021-09-22,37.73019790649414,37.83957541547124,36.69370841779178,37.81353144839273,1647215
2021-09-23,37.52706527709961,38.011453627992296,37.44893735461668,37.99582486449474,726598
2021-09-24,37.40726852416992,37.70936103782857,36.99058892093377,37.631233115502894,901413
2021-09-27,37.39685821533203,37.761449935553934,37.136434422673034,37.626028450720774,813469
2021-09-28,37.39685821533203,37.39685821533203,37.39685821533203,37.39685821533203,0
2021-09-29,36.95412826538086,37.68331555480103,36.87600431995276,37.584357232675096,1963382
2021-09-30,36.60516357421875,37.08434234552154,36.224947104680055,36.954130463727225,1867783
2021-10-01,36.50619888305664,36.74579222677748,36.40724056152083,36.74579222677748,1200212
2021-10-04,36.620792388916016,36.693710732834575,36.38120297693337,36.459330909346605,2364570
2021-10-05,36.69371032714844,36.90205015336307,36.459330506251774,36.87080057024396,2299832
2021-10-06,36.78225326538086,37.240597652086876,36.66766617526655,36.8707963900142,1292642
2021-10-07,36.90726089477539,37.162475103641526,36.7978833766899,36.7978833766899,877933
2021-10-08,36.84995651245117,37.00621233451306,36.495780093028124,36.974958785850305,906298
2021-10-11,36.813507080078125,37.08955566142836,36.719754356812786,37.05830607825714,5167631
2021-10-12,36.36557388305664,36.96975891690708,36.2509867922401,36.96975891690708,4157597
2021-10-13,35.933265686035156,36.66245293560717,35.46971175765562,36.66245293560717,6354779
2021-10-14,36.47495651245117,36.82392344807429,35.81868742883398,35.99056808921617,5287537
2021-10-15,37.26143264770508,37.43851889990875,36.47495176740039,36.74579470739002,1632106
2021-10-18,37.99062728881836,38.02187687492312,36.92809764998396,37.21977105030053,1571718
2021-10-19,37.99062728881836,37.99062728881836,37.99062728881836,37.99062728881836,0
2021-10-20,38.573970794677734,38.67293310722607,38.02187362730644,38.10000155964713,1523900
2021-10-21,38.92814254760742,39.16773193005241,38.67292837535642,38.67292837535642,2327546
2021-10-22,38.459381103515625,39.011482207502624,37.99582710289305,38.82918636013724,2860178
2021-10-25,38.459373474121094,38.699950942198846,38.19146031197493,38.699950942198846,1453131
2021-10-26,38.74369812011719,38.84758461699161,38.284414182100356,38.60153830936456,791847
2021-10-27,39.328739166259766,39.416219247054734,38.82571723012218,38.82571723012218,801305
2021-10-28,38.82571029663086,39.503696444762426,38.73822605998008,39.36700545360408,785832
2021-10-29,39.04989242553711,39.10456800320807,38.80931904948901,38.984283400923616,772837
2021-11-01,39.49277114868164,39.63492680535032,38.907733752683846,39.36154476663212,856239
2021-11-02,39.59665298461914,39.74974625692316,39.39435294827974,39.74974625692316,581323
2021-11-03,39.870033264160156,40.12701303341652,39.427155721429024,39.72240880707599,1042536
