Date,Close,High,Low,Open,Volume
2021-09-13,82.13715362548828,88.58085758824811,81.55135972718527,84.9971908779583,3353804
2021-09-14,81.84998321533203,83.84856487076785,80.46016637808992,83.84856487076785,3117030
2021-09-15,80.92537689208984,82.52768771386242,80.26491999316997,81.83851948869618,2133413
2021-09-16,80.37403869628906,81.26421511573939,79.88587867781955,80.97131814070516,1455853
2021-09-17,78.18019104003906,80.68990401624264,77.24407267386972,80.40275220767197,1733791
2021-09-20,77.41637420654297,79.24840952452682,76.9569302925951,77.84710197216353,330834
2021-09-21,75.25123596191406,80.97706595693454,71.78817374151478,77.87581368953671,2724510
2021-09-22,76.79036712646484,78.3582213580119,73.511082762875,75.80830681033117,682489
2021-09-23,77.14070129394531,79.25414311826378,75.29143548037433,78.39268766032757,384024
2021-09-24,76.46875762939453,77.96769405535237,75.52689414618435,77.0143450786565,349596
2021-09-27,74.76881408691406,78.10552591352611,72.76448700035945,76.95691871139122,4542124
2021-09-28,76.89373779296875,77.5312188099555,74.65969129481603,75.26845616909421,1107653
2021-09-29,75.82553100585938,79.8284348681226,73.63168140793658,77.46229806008122,1591488
2021-09-30,80.362548828125,81.5111560375272,73.51108311080999,74.66544029671702,9666101
2021-10-01,79.70208740234375,80.40274099498393,79.5412808696457,80.39699583891823,828383
2021-10-04,80.39702606201172,80.40277122023716,77.53124281598518,79.31159119778359,706396
2021-10-05,80.28214263916016,81.53412406639775,78.53625608120123,80.40274754851404,1823928
2021-10-06,80.11560821533203,80.40276005191777,79.28860437108749,80.39701489449037,449136
2021-10-07,79.81121826171875,80.54058328005961,79.25414047340546,80.28214761525577,440213
2021-10-08,80.17302703857422,80.40275137490889,79.65615571640545,79.82844294395343,423927
2021-10-11,80.37403869628906,80.890914860509,79.65615915134133,80.31660640478819,1986088
2021-10-12,80.67266845703125,80.97705571768276,79.82843891376054,80.89090728849561,4521816
2021-10-13,79.97200775146484,84.8823132534538,78.823395937899,80.67265647536185,3357042
2021-10-14,79.89161682128906,80.40274778358231,78.97846949330749,78.97846949330749,841350
2021-10-15,79.83417510986328,80.11558653262257,79.28858291220064,79.82842995399076,789927
2021-10-18,79.33455657958984,80.28790575459941,78.6798495763798,79.31158558784013,614466
2021-10-19,79.33455657958984,79.33455657958984,79.33455657958984,79.33455657958984,0
2021-10-20,80.32234191894531,80.40274518948887,79.25413323570362,79.82843680271522,1308586
2021-10-21,80.64744567871094,82.34840247334904,80.32234587293021,80.4036208243754,3854346
2021-10-22,79.53862762451172,80.69388463819641,78.95229039127247,80.17140977452956,1343699
2021-10-25,79.53862762451172,80.10174483536906,76.65919381669691,79.53862762451172,721426
2021-10-26,78.95809936523438,79.53282659843654,76.97848767044013,77.73317738861684,218429
2021-10-27,79.41092681884766,81.27443382427741,78.95230449877528,80.4036341092102,217641
2021-10-28,78.99872589111328,80.37458269744849,78.42980617848517,80.37458269744849,134657
2021-10-29,77.36744689941406,80.02628086823972,76.36893230063946,80.02628086823972,319616
2021-11-01,79.5038070678711,80.40362932657015,77.80285009336714,77.80285009336714,519154
2021-11-02,80.65325164794922,81.2163639840892,78.66202511792471,78.66202511792471,334545
2021-11-03,81.22796630859375,81.53564862661298,79.74180707168355,80.98414635379709,4676676
2021-11-04,81.66336822509766,81.8491381291292,80.43263895687801,81.21635604401196,926054
2021-11-05,82.4587173461914,83.13213708218062,81.2744326736753,81.44859261422317,2732130
2021-11-08,82.44129180908203,83.19016920453888,81.56468480151996,82.08716454106968,1877340
2021-11-09,81.91880798339844,83.01601495977734,81.56468558400366,81.86075305444214,1315725
2021-11-10,82.27873229980469,82.43547474176295,81.30343787426287,81.97104511282743,370614
2021-11-11,81.93624114990234,83.00441105910836,81.76788378245881,81.9188188224924,515531
2021-11-12,81.32086181640625,82.40645879591585,80.83902441328125,82.14522135614838,487239
2021-11-15,80.64744567871094,81.27442039556317,80.12496593599829,80.71130317712792,138818
2021-11-16,81.45439147949219,81.85496370934467,80.55456922093984,81.26862153429369,921083
2021-11-17,83.19598388671875,84.11902614770588,82.23229927470314,82.23229927470314,1023394
2021-11-18,85.46004486083984,86.4991968279542,82.63866127906891,83.59653830073152,2606177
2021-11-19,87.0042724609375,88.47301940217386,84.8446932491315,84.8446932491315,2390421
2021-11-22,89.16384887695312,91.14345578434727,88.53107155962266,89.91273605743898,1186828
2021-11-23,86.98685455322266,89.98239344167702,86.20893993017962,89.98239344167702,757930
2021-11-24,85.62841796875,86.49921276413902,84.18289100806025,86.49921276413902,624605
2021-11-25,85.7735366821289,86.47017634392631,85.04787929978387,85.33814420152783,319641
2021-11-26,86.24378967285156,86.499219715269,85.33815989478019,85.77355245544773,1017526
2021-11-29,87.80540466308594,92.24647052551366,85.39619320368564,85.92448528738353,1014569
2021-11-30,86.31924438476562,87.66026652445838,85.918677052227,87.66026652445838,1632877
2021-12-01,86.49919128417969,87.079721003612,85.62839670503121,86.20892642446353,508011
2021-12-02,82.35999298095703,86.49917760583347,80.98413152729297,86.49917760583347,1695826
2021-12-03,84.78083038330078,86.42953962382278,80.69388244260635,81.85495173831727,1364485
2021-12-06,84.31060028076172,86.49920687693677,84.17707783658119,85.6284121408147,206640
2021-12-07,84.15385437011719,85.62840863770545,83.89261693437095,84.75760419317844,249715
2021-12-08,83.09728240966797,84.75759671255614,83.01600746527242,84.18287440463885,145921
2021-12-09,81.68080139160156,83.59655583679492,80.95513904358083,83.24823596093876,1013240
2021-12-10,82.41806030273438,83.30627730282397,80.6938835322352,81.28022075743833,327855
2021-12-13,81.25120544433594,82.95796491517125,80.98416055063784,82.72575492970385,292785
2021-12-14,81.04801177978516,81.44857908932772,80.54875206724809,81.27441917769988,911419
2021-12-15,81.93042755126953,82.69672732282946,79.8288984414755,81.27442533021215,787861
2021-12-16,81.1815414428711,84.32221782931158,80.5487592374912,81.86075882506266,1686207
2021-12-17,80.71710968017578,81.70981679497261,79.82889266628861,81.70981679497261,988540
2021-12-20,80.8157958984375,82.43548256849469,80.34556852791756,80.69388347466817,878247
